"","KIDSDRIV","HOMEKIDS","PARENT1","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","URBANICITY","AGE","YOJ","INCOME","HOME_VAL","CAR_AGE","TARGET_FLAG","TARGET_AMT"
"9869",0,0,FALSE,FALSE,FALSE,3,Home Maker,13,TRUE,11780,3,Minivan,FALSE,0,0,FALSE,4,TRUE,47,0,15035,0,15,FALSE,0
"9870",0,1,FALSE,TRUE,FALSE,2,Professional,66,TRUE,11320,10,Sports Car,TRUE,14584,2,TRUE,10,TRUE,24,10,9761,92374,0,TRUE,6710.54628429525
"9871",0,0,FALSE,TRUE,FALSE,3,Manager,19,FALSE,23550,1,Pickup,FALSE,0,0,FALSE,0,TRUE,46,14,129798,312180,12,FALSE,0
"9872",0,2,FALSE,TRUE,TRUE,2,Blue Collar,5,FALSE,10420,6,Pickup,TRUE,3761,3,FALSE,2,TRUE,29,14,60157,158830,8,FALSE,0
"9873",0,0,FALSE,FALSE,FALSE,2,Professional,25,TRUE,22700,9,SUV,FALSE,0,0,FALSE,0,FALSE,56,5,82624,323568,1,FALSE,0
"9874",0,0,FALSE,FALSE,FALSE,0,Clerical,32,TRUE,7250,4,SUV,FALSE,3002,1,FALSE,0,TRUE,35,9,22543,150019,6,FALSE,0
"9875",0,0,FALSE,TRUE,TRUE,1,Manager,41,FALSE,14020,4,Minivan,TRUE,1620,1,FALSE,4,TRUE,47,14,76638,264483,7,FALSE,0
"9876",0,0,FALSE,TRUE,FALSE,1,Blue Collar,5,FALSE,10200,13,SUV,FALSE,30520,1,FALSE,7,TRUE,46,12,40992,165542,1,FALSE,0
"9877",0,0,FALSE,TRUE,TRUE,2,Professional,30,TRUE,30660,9,Minivan,TRUE,0,0,FALSE,0,TRUE,41,12,100258,282717,10,FALSE,0
"9878",0,0,FALSE,TRUE,TRUE,1,Blue Collar,10,FALSE,37360,19,Panel Truck,TRUE,0,0,FALSE,0,TRUE,52,16,61299,260164,1,FALSE,0
"9879",2,2,FALSE,TRUE,TRUE,0,Blue Collar,35,TRUE,10690,7,Pickup,FALSE,0,0,FALSE,2,FALSE,37,9,20050,89548,6,FALSE,0
"9880",0,0,FALSE,FALSE,FALSE,3,Home Maker,17,TRUE,18660,1,SUV,FALSE,1427,1,FALSE,0,TRUE,50,0,0,110784,15,FALSE,0
"9881",0,0,FALSE,FALSE,TRUE,3,Manager,14,TRUE,9050,6,Pickup,FALSE,0,0,FALSE,0,TRUE,56,10,99606,200891,12,FALSE,6.80264143124322e-13
"9882",0,2,FALSE,TRUE,TRUE,1,Student,42,TRUE,8260,3,Pickup,FALSE,0,0,FALSE,0,TRUE,43,0,0,0,6,FALSE,0
"9883",0,1,FALSE,TRUE,TRUE,2,Professional,58,FALSE,8970,1,Pickup,TRUE,0,0,FALSE,0,TRUE,51,11,66296,205130,1,FALSE,0
"9884",0,0,FALSE,TRUE,TRUE,2,Manager,34,FALSE,11430,4,Pickup,FALSE,5556,4,FALSE,2,TRUE,50,14,49256,212649,1,FALSE,0
"9885",0,0,FALSE,FALSE,TRUE,2,Professional,22,FALSE,18710,4,Van,TRUE,0,0,FALSE,1,TRUE,45,11,49957,191130,2,FALSE,0
"9886",0,0,FALSE,TRUE,FALSE,4,Home Maker,32,TRUE,9460,4,SUV,FALSE,8861,4,FALSE,5,TRUE,49,13,30644,174753,10,FALSE,0
"9887",0,0,FALSE,TRUE,TRUE,3,Professional,21,TRUE,23170,7,Minivan,FALSE,0,0,FALSE,0,FALSE,49,11,133913,384029,18,FALSE,0
"9888",0,0,FALSE,TRUE,TRUE,4,Lawyer,23,TRUE,5400,3,Pickup,TRUE,0,0,FALSE,0,TRUE,39,11,130540,387474,20,FALSE,0
"9889",0,1,TRUE,FALSE,FALSE,2,Home Maker,5,FALSE,19470,13,Pickup,FALSE,0,0,FALSE,0,TRUE,32,13,22243,0,10,FALSE,0
"9890",0,0,FALSE,FALSE,TRUE,1,Blue Collar,37,FALSE,10000,1,Pickup,TRUE,3654,2,FALSE,3,TRUE,48,8,36954,0,1,TRUE,6407.38505820196
"9891",0,0,FALSE,FALSE,FALSE,2,Student,16,TRUE,6300,6,SUV,FALSE,7998,1,FALSE,5,TRUE,48,5,14938,0,10,FALSE,0
"9892",0,0,FALSE,FALSE,FALSE,4,Lawyer,44,TRUE,5400,7,Sports Car,FALSE,2897,2,FALSE,1,TRUE,39,9,133060,0,18,FALSE,0
"9893",0,0,FALSE,TRUE,TRUE,2,Professional,46,TRUE,19660,6,Minivan,TRUE,0,0,FALSE,1,TRUE,52,8,129561,336369,12,FALSE,0
"9894",0,0,FALSE,TRUE,FALSE,0,Blue Collar,38,TRUE,14810,1,SUV,FALSE,0,0,FALSE,0,FALSE,44,12,100046,238931,6,FALSE,0
"9895",0,3,FALSE,TRUE,TRUE,1,Clerical,49,TRUE,13200,6,Minivan,FALSE,0,0,TRUE,1,TRUE,32,10,22901,87839,6,FALSE,0
"9896",0,0,FALSE,TRUE,FALSE,3,Home Maker,17,TRUE,8820,6,SUV,FALSE,0,0,FALSE,0,TRUE,43,11,30183,87809,21,FALSE,0
"9897",0,2,FALSE,TRUE,TRUE,2,Professional,16,TRUE,13080,4,Minivan,TRUE,0,0,FALSE,0,TRUE,58,17,51318,201105,5,FALSE,5.34121584548074e-12
"9898",1,3,FALSE,TRUE,TRUE,0,Student,43,TRUE,9790,1,Pickup,TRUE,0,0,FALSE,0,TRUE,45,18,7696,0,1,FALSE,0
"9899",0,0,FALSE,TRUE,FALSE,3,Lawyer,33,TRUE,23350,1,SUV,FALSE,4091,1,FALSE,0,TRUE,54,14,114422,307024,16,FALSE,0
"9900",0,4,TRUE,FALSE,TRUE,4,None,25,TRUE,14380,1,Minivan,FALSE,0,0,FALSE,2,TRUE,30,12,58248,0,21,FALSE,0
"9901",0,0,FALSE,FALSE,TRUE,3,Professional,33,FALSE,23210,1,Panel Truck,TRUE,0,0,FALSE,0,FALSE,49,7,86847,228889,6,FALSE,1.12431569950378e-12
"9902",0,1,TRUE,FALSE,FALSE,0,Blue Collar,33,TRUE,7440,4,Sports Car,FALSE,30099,3,TRUE,6,TRUE,37,11,22401,0,4,TRUE,5401.62825153476
"9903",0,0,FALSE,FALSE,FALSE,3,Professional,6,TRUE,6200,4,SUV,FALSE,6949,1,FALSE,3,TRUE,47,12,120030,321152,16,FALSE,0
"9904",0,0,FALSE,TRUE,FALSE,2,Manager,21,TRUE,11330,7,SUV,FALSE,0,0,FALSE,0,TRUE,57,15,98323,334600,11,FALSE,0
"9905",0,2,FALSE,TRUE,FALSE,2,Blue Collar,43,FALSE,13130,6,SUV,FALSE,0,0,FALSE,0,FALSE,56,13,60286,213596,11,FALSE,0
"9906",0,2,FALSE,TRUE,FALSE,0,Home Maker,10,TRUE,5400,1,Sports Car,FALSE,0,0,FALSE,0,TRUE,39,0,0,105472,1,FALSE,0
"9907",0,0,FALSE,FALSE,TRUE,2,Manager,31,FALSE,18610,7,Van,FALSE,0,0,FALSE,2,TRUE,45,4,83111,237263,7,FALSE,5.03208307009393e-12
"9908",0,0,FALSE,FALSE,FALSE,1,Student,53,FALSE,22180,3,Sports Car,FALSE,0,0,FALSE,0,FALSE,40,0,0,0,1,FALSE,0
"9909",0,2,FALSE,TRUE,FALSE,0,Blue Collar,41,FALSE,10620,13,Minivan,FALSE,0,0,FALSE,3,TRUE,33,13,35263,169916,1,FALSE,0
"9910",0,0,FALSE,TRUE,TRUE,2,Blue Collar,20,FALSE,10470,1,Pickup,FALSE,27667,1,TRUE,4,TRUE,42,6,92395,277497,11,FALSE,0
"9911",0,0,FALSE,TRUE,TRUE,0,Blue Collar,59,TRUE,3920,1,Minivan,TRUE,0,0,FALSE,1,TRUE,48,10,34606,163682,1,FALSE,0
"9912",0,2,TRUE,FALSE,FALSE,1,Clerical,30,TRUE,11630,6,SUV,FALSE,0,0,TRUE,0,FALSE,32,9,27462,0,1,FALSE,0
"9913",0,1,TRUE,FALSE,FALSE,1,Home Maker,39,FALSE,30050,6,Van,FALSE,0,0,TRUE,2,FALSE,45,11,3006,0,1,FALSE,0
"9914",0,0,FALSE,TRUE,TRUE,0,Clerical,5,TRUE,20010,1,Van,TRUE,0,0,FALSE,0,TRUE,49,15,22978,144545,9,FALSE,0
"9915",3,3,FALSE,TRUE,FALSE,1,Home Maker,35,TRUE,6350,1,SUV,FALSE,11564,2,FALSE,2,TRUE,45,14,3532,71734,6,TRUE,3912.13898204811
"9916",0,3,FALSE,TRUE,FALSE,1,Home Maker,45,TRUE,18140,6,SUV,FALSE,0,0,FALSE,3,FALSE,34,13,20299,66016,1,FALSE,0
"9917",0,0,FALSE,TRUE,TRUE,2,Professional,33,FALSE,42320,1,Panel Truck,TRUE,0,0,FALSE,0,TRUE,39,12,94059,286323,6,FALSE,0
"9918",0,0,FALSE,FALSE,FALSE,3,Home Maker,24,TRUE,30130,4,Minivan,FALSE,0,0,FALSE,0,TRUE,45,0,0,77453,15,FALSE,0
"9919",1,1,FALSE,TRUE,FALSE,2,Professional,48,TRUE,14460,1,SUV,FALSE,28959,1,TRUE,0,TRUE,45,14,26156,179165,10,FALSE,0
"9920",0,2,FALSE,TRUE,FALSE,1,Blue Collar,17,TRUE,21050,10,Pickup,FALSE,0,0,TRUE,0,TRUE,56,16,66868,204146,6,FALSE,0
"9921",0,0,FALSE,TRUE,TRUE,3,Lawyer,47,TRUE,14690,1,Minivan,TRUE,8762,1,FALSE,0,TRUE,55,16,42815,205232,8,FALSE,0
"9922",1,2,TRUE,FALSE,TRUE,2,Blue Collar,33,FALSE,16020,3,Minivan,FALSE,0,0,FALSE,4,TRUE,41,14,86860,0,1,TRUE,8133.56707623449
"9923",0,0,FALSE,TRUE,FALSE,3,Manager,15,TRUE,15340,6,SUV,FALSE,0,0,FALSE,0,TRUE,56,15,82370,274135,15,FALSE,0
"9924",0,1,FALSE,TRUE,TRUE,3,Lawyer,32,TRUE,14390,6,Minivan,TRUE,0,0,TRUE,0,TRUE,33,12,66803,193201,17,FALSE,0
"9925",0,0,FALSE,FALSE,TRUE,1,Blue Collar,5,TRUE,13640,13,Minivan,FALSE,0,0,FALSE,0,TRUE,33,9,74138,263173,1,FALSE,0
"9926",0,0,FALSE,TRUE,TRUE,2,Blue Collar,11,FALSE,12370,1,Minivan,FALSE,51188,2,TRUE,4,TRUE,49,13,59743,239955,10,FALSE,0
"9927",0,2,TRUE,FALSE,TRUE,2,Student,40,TRUE,5300,1,Pickup,FALSE,32063,2,TRUE,4,TRUE,35,12,3028,0,10,TRUE,3933.40712428071
"9928",0,5,FALSE,TRUE,FALSE,0,Home Maker,35,TRUE,6670,1,Sports Car,FALSE,0,0,FALSE,0,FALSE,34,8,17698,137278,1,FALSE,0
"9929",0,0,FALSE,TRUE,FALSE,1,Blue Collar,20,FALSE,17540,1,SUV,FALSE,0,0,FALSE,1,TRUE,53,14,107394,318906,1,FALSE,0
"9930",0,2,FALSE,TRUE,FALSE,2,Manager,33,TRUE,9560,4,SUV,FALSE,0,0,FALSE,4,TRUE,39,15,111072,297741,10,FALSE,0
"9931",2,2,FALSE,TRUE,FALSE,2,Manager,9,TRUE,1500,1,SUV,FALSE,0,0,FALSE,0,TRUE,45,13,109361,306852,16,FALSE,0
"9932",0,0,FALSE,TRUE,TRUE,1,Blue Collar,32,FALSE,29370,13,Panel Truck,TRUE,0,0,FALSE,0,FALSE,52,8,96707,270614,1,FALSE,0
"9933",0,0,FALSE,FALSE,FALSE,1,Home Maker,52,TRUE,6620,5,Sports Car,FALSE,3884,2,FALSE,1,FALSE,39,11,17197,64192,1,FALSE,0
"9934",0,2,FALSE,TRUE,TRUE,3,Lawyer,35,TRUE,11040,4,SUV,TRUE,1465,2,FALSE,0,TRUE,61,18,34446,168224,9,FALSE,0
"9935",0,0,FALSE,FALSE,TRUE,2,Clerical,42,FALSE,22730,4,Panel Truck,FALSE,19644,2,TRUE,5,TRUE,53,10,30699,0,13,TRUE,6479.90730187633
"9936",0,0,FALSE,FALSE,TRUE,0,Blue Collar,63,TRUE,9400,13,Pickup,TRUE,0,0,FALSE,3,TRUE,43,12,46671,183055,5,FALSE,0
"9937",0,0,FALSE,FALSE,FALSE,3,Manager,26,TRUE,18910,6,Minivan,FALSE,0,0,FALSE,0,TRUE,52,9,46188,163879,12,FALSE,0
"9938",0,0,FALSE,TRUE,FALSE,1,Professional,51,TRUE,6530,1,Sports Car,FALSE,8487,2,FALSE,3,TRUE,43,11,53840,178766,1,FALSE,0
"9939",0,3,FALSE,TRUE,FALSE,1,Professional,37,TRUE,8090,1,Sports Car,FALSE,504,1,FALSE,0,TRUE,33,9,58195,173288,1,FALSE,0
"9940",0,1,TRUE,FALSE,TRUE,1,Blue Collar,41,TRUE,7240,13,Pickup,TRUE,0,0,TRUE,0,TRUE,40,11,40252,201112,1,TRUE,4241.91604610585
"9941",0,0,FALSE,FALSE,TRUE,0,Blue Collar,5,TRUE,12830,1,Minivan,FALSE,6815,1,FALSE,6,TRUE,54,14,59291,0,1,FALSE,0
"9942",0,0,FALSE,TRUE,TRUE,3,None,18,FALSE,30500,1,Panel Truck,TRUE,0,0,FALSE,2,TRUE,48,10,93870,155212,18,FALSE,0
"9943",0,0,FALSE,TRUE,TRUE,3,Manager,49,FALSE,28380,4,Panel Truck,FALSE,0,0,FALSE,0,TRUE,47,14,106484,328359,19,FALSE,0
"9944",0,0,FALSE,TRUE,TRUE,1,Blue Collar,44,FALSE,15960,17,Minivan,TRUE,7825,3,FALSE,6,TRUE,56,13,69790,198028,1,FALSE,0
"9945",0,2,FALSE,TRUE,FALSE,3,Lawyer,37,TRUE,3800,6,SUV,FALSE,35062,2,TRUE,0,TRUE,43,16,98666,319269,16,FALSE,0
"9946",0,0,FALSE,TRUE,TRUE,1,Professional,23,TRUE,10060,1,Pickup,TRUE,3149,2,FALSE,0,TRUE,48,13,54108,183134,1,FALSE,0
"9947",2,2,FALSE,TRUE,FALSE,2,Home Maker,60,TRUE,6000,10,SUV,FALSE,0,0,FALSE,4,FALSE,45,0,0,100508,11,FALSE,0
"9948",0,0,FALSE,TRUE,TRUE,4,Manager,41,FALSE,25380,1,Panel Truck,TRUE,35371,3,TRUE,0,TRUE,57,14,177908,467833,13,FALSE,0
"9949",0,0,FALSE,FALSE,TRUE,2,Professional,34,TRUE,17750,1,Minivan,FALSE,0,0,FALSE,2,FALSE,53,13,70195,0,9,FALSE,0
"9950",0,0,FALSE,FALSE,FALSE,1,Student,40,FALSE,5500,17,SUV,FALSE,0,0,TRUE,5,TRUE,40,0,0,0,13,TRUE,3070.82362752186
"9951",0,0,FALSE,FALSE,FALSE,1,Blue Collar,5,FALSE,20080,4,Pickup,FALSE,0,0,FALSE,2,TRUE,39,9,42141,181281,4,FALSE,0
"9952",0,1,FALSE,TRUE,TRUE,0,Clerical,66,TRUE,7610,1,Pickup,FALSE,7054,1,FALSE,0,FALSE,36,12,25081,119233,7,FALSE,0
"9953",0,0,FALSE,TRUE,TRUE,3,Professional,44,TRUE,5700,6,Pickup,FALSE,0,0,FALSE,0,TRUE,42,4,17574,83322,16,FALSE,0
"9954",0,2,FALSE,TRUE,FALSE,2,Blue Collar,5,FALSE,10980,10,SUV,FALSE,8079,2,FALSE,3,TRUE,28,8,66783,227215,10,FALSE,0
"9955",0,2,TRUE,FALSE,FALSE,1,Clerical,39,TRUE,2850,13,Sports Car,FALSE,1468,1,FALSE,5,FALSE,36,11,13509,0,1,FALSE,0
"9956",0,0,FALSE,TRUE,FALSE,0,Clerical,19,FALSE,16930,10,Pickup,FALSE,0,0,FALSE,0,TRUE,33,5,12067,110650,1,FALSE,0
"9957",0,0,FALSE,FALSE,FALSE,1,Blue Collar,16,FALSE,8850,3,SUV,FALSE,0,0,FALSE,0,TRUE,48,11,73806,216274,1,FALSE,0
"9958",0,1,FALSE,TRUE,FALSE,1,Home Maker,26,TRUE,9350,13,Sports Car,FALSE,0,0,FALSE,0,FALSE,69,14,5622,181254,1,FALSE,4.80035014998294e-12
"9959",0,1,TRUE,FALSE,TRUE,3,None,17,TRUE,13430,1,Minivan,TRUE,0,0,FALSE,4,TRUE,33,10,86321,227138,24,FALSE,0
"9960",0,0,FALSE,FALSE,TRUE,1,Student,29,TRUE,20480,6,SUV,FALSE,0,0,FALSE,0,FALSE,61,0,0,0,9,FALSE,0
"9961",0,0,FALSE,TRUE,FALSE,2,Blue Collar,25,FALSE,8010,17,SUV,FALSE,21383,2,FALSE,7,TRUE,49,7,32763,191657,11,FALSE,0
"9962",0,0,FALSE,FALSE,FALSE,1,Clerical,45,TRUE,18170,4,Minivan,FALSE,6784,2,FALSE,4,TRUE,42,11,50613,0,1,FALSE,0
"9963",0,0,FALSE,TRUE,TRUE,1,Blue Collar,15,TRUE,10470,18,Pickup,TRUE,2752,1,FALSE,4,TRUE,55,15,34745,0,10,FALSE,0
"9964",0,0,FALSE,TRUE,FALSE,1,Clerical,14,TRUE,14320,1,Minivan,FALSE,0,0,FALSE,0,TRUE,41,11,39066,171066,1,FALSE,0
"9965",0,0,FALSE,FALSE,TRUE,2,Blue Collar,14,FALSE,12040,6,Minivan,TRUE,0,0,FALSE,2,TRUE,47,9,18896,106991,8,FALSE,0
"9966",1,2,FALSE,TRUE,FALSE,2,Manager,43,TRUE,13260,5,SUV,FALSE,32281,1,FALSE,0,TRUE,43,15,28948,189468,9,FALSE,0
"9967",0,0,FALSE,FALSE,FALSE,2,Blue Collar,29,FALSE,15810,1,SUV,FALSE,0,0,FALSE,0,TRUE,44,10,104652,238871,14,FALSE,0
"9968",0,1,TRUE,FALSE,FALSE,1,Clerical,12,TRUE,7530,3,SUV,FALSE,4885,3,FALSE,3,TRUE,25,9,30403,0,7,TRUE,4101.62390472003
"9969",0,1,TRUE,FALSE,TRUE,0,Clerical,28,FALSE,10240,4,Pickup,TRUE,0,0,FALSE,1,TRUE,45,8,29836,130714,6,TRUE,6611.96097025193
"9970",0,0,FALSE,TRUE,TRUE,3,Professional,26,FALSE,11860,4,Pickup,TRUE,0,0,FALSE,0,TRUE,42,12,103050,270986,16,FALSE,0
"9971",0,0,FALSE,FALSE,TRUE,4,None,23,FALSE,24680,6,Panel Truck,FALSE,0,0,FALSE,1,TRUE,53,11,178768,469094,12,FALSE,0
"9972",0,0,FALSE,TRUE,FALSE,2,Professional,25,TRUE,1500,7,SUV,FALSE,0,0,FALSE,0,TRUE,36,8,51358,178375,6,FALSE,0
"9973",0,0,FALSE,FALSE,FALSE,4,Doctor,39,TRUE,13040,6,SUV,FALSE,0,0,FALSE,0,TRUE,47,11,190579,471490,16,FALSE,0
"9974",0,0,FALSE,TRUE,FALSE,1,Student,62,FALSE,19240,17,Minivan,FALSE,6902,2,TRUE,3,TRUE,52,0,0,0,9,TRUE,3656.43439430436
"9975",0,0,FALSE,FALSE,FALSE,1,Manager,32,TRUE,6860,6,SUV,FALSE,7926,3,FALSE,3,TRUE,48,14,58132,0,1,FALSE,0
"9976",0,0,FALSE,FALSE,FALSE,0,Blue Collar,41,TRUE,1500,7,Sports Car,FALSE,0,0,FALSE,0,TRUE,61,11,53354,0,1,FALSE,0
"9977",0,0,FALSE,TRUE,FALSE,2,Manager,24,TRUE,8230,6,Sports Car,FALSE,0,0,FALSE,2,TRUE,54,14,67290,269448,10,FALSE,0
"9978",0,0,FALSE,TRUE,TRUE,2,Manager,11,TRUE,1500,4,Minivan,TRUE,943,2,FALSE,0,TRUE,42,10,90937,287892,13,FALSE,0
"9979",0,4,FALSE,TRUE,FALSE,1,Student,35,FALSE,15130,10,SUV,FALSE,0,0,TRUE,0,FALSE,36,0,0,0,1,FALSE,0
"9980",0,0,FALSE,FALSE,TRUE,1,Student,8,TRUE,1790,1,Minivan,FALSE,0,0,FALSE,0,TRUE,46,12,5070,0,1,FALSE,0
"9981",0,0,FALSE,FALSE,FALSE,3,Lawyer,35,TRUE,11920,14,SUV,FALSE,3964,1,FALSE,4,TRUE,37,9,45464,0,15,FALSE,0
"9982",0,0,FALSE,TRUE,TRUE,3,Manager,26,TRUE,13700,4,Minivan,TRUE,0,0,FALSE,0,TRUE,45,12,11261,151509,18,FALSE,0
"9983",0,0,FALSE,FALSE,TRUE,2,Professional,18,TRUE,15010,10,Minivan,TRUE,5960,1,FALSE,5,TRUE,25,8,66923,231852,3,FALSE,0
"9984",0,0,FALSE,TRUE,FALSE,2,Blue Collar,6,FALSE,19840,10,SUV,FALSE,0,0,TRUE,0,FALSE,41,11,67338,205470,14,FALSE,0
"9985",0,0,FALSE,TRUE,FALSE,1,Home Maker,53,TRUE,9680,1,SUV,FALSE,0,0,FALSE,0,TRUE,44,7,16976,165890,1,FALSE,0
"9986",0,0,FALSE,FALSE,TRUE,3,Professional,21,FALSE,16590,7,Van,FALSE,2169,1,FALSE,0,TRUE,46,11,95550,0,18,FALSE,3.64100971760558e-12
"9987",0,0,FALSE,TRUE,FALSE,1,Student,57,FALSE,9310,1,Sports Car,FALSE,1348,2,FALSE,4,TRUE,47,0,3663,122332,7,TRUE,4631.06786246352
"9988",0,0,FALSE,FALSE,TRUE,3,Lawyer,61,TRUE,15450,9,Minivan,FALSE,3721,3,FALSE,2,TRUE,37,7,34038,161587,14,FALSE,0
"9989",0,0,FALSE,FALSE,TRUE,3,Lawyer,66,TRUE,5980,1,Pickup,TRUE,0,0,FALSE,4,TRUE,48,10,44770,162374,14,FALSE,0
"9990",0,0,FALSE,TRUE,FALSE,0,Blue Collar,26,TRUE,22330,11,Minivan,FALSE,0,0,FALSE,1,FALSE,44,12,33833,172826,1,FALSE,0
"9991",0,0,FALSE,FALSE,FALSE,2,Professional,37,TRUE,26290,1,Sports Car,FALSE,7460,1,FALSE,0,TRUE,37,8,95502,0,11,FALSE,0
"9992",0,2,FALSE,TRUE,FALSE,1,Clerical,15,TRUE,15320,7,Sports Car,FALSE,0,0,FALSE,0,TRUE,42,13,38092,150907,1,FALSE,0
"9993",0,0,FALSE,TRUE,FALSE,4,Manager,24,TRUE,6800,10,SUV,FALSE,5854,1,FALSE,1,TRUE,53,13,74334,254789,16,FALSE,0
"9994",0,0,FALSE,TRUE,TRUE,2,Professional,31,TRUE,12850,7,Minivan,TRUE,8271,3,FALSE,5,TRUE,36,12,77526,262675,11,FALSE,0
"9995",0,1,FALSE,TRUE,FALSE,2,Manager,35,TRUE,13760,3,SUV,FALSE,1018,1,FALSE,1,TRUE,43,11,72421,217974,18,FALSE,0
"9996",0,0,FALSE,FALSE,FALSE,3,None,36,FALSE,20860,7,Pickup,FALSE,26433,3,TRUE,0,TRUE,48,11,101806,296076,23,FALSE,0
"9997",0,0,FALSE,FALSE,TRUE,3,Lawyer,28,TRUE,21760,6,Van,FALSE,0,0,FALSE,1,TRUE,49,7,67258,222040,10,FALSE,0
"9998",3,4,FALSE,TRUE,TRUE,1,Manager,17,TRUE,15470,1,Minivan,TRUE,0,0,FALSE,0,TRUE,44,18,59352,192373,1,FALSE,6.18981477177669e-12
"9999",0,0,FALSE,FALSE,FALSE,0,Blue Collar,63,TRUE,18210,1,Sports Car,FALSE,0,0,TRUE,6,TRUE,47,6,32267,0,1,TRUE,7059.85997830501
"10000",0,0,FALSE,TRUE,FALSE,4,Manager,20,TRUE,18020,1,SUV,FALSE,0,0,FALSE,0,TRUE,57,14,89448,255481,14,FALSE,0
"10001",2,2,FALSE,TRUE,TRUE,1,Blue Collar,37,FALSE,9950,4,Pickup,FALSE,2981,2,FALSE,3,TRUE,37,10,47473,190556,8,TRUE,5162.83456711371
"10002",0,0,FALSE,FALSE,FALSE,0,Blue Collar,46,TRUE,9820,4,SUV,FALSE,0,0,FALSE,0,FALSE,51,13,32159,195096,6,FALSE,0
"10003",1,2,TRUE,FALSE,TRUE,2,Student,38,TRUE,1760,3,Minivan,TRUE,0,0,FALSE,0,FALSE,43,5,2599,0,5,FALSE,0
"10004",0,2,FALSE,TRUE,FALSE,1,Student,39,TRUE,32510,1,Pickup,FALSE,10780,2,FALSE,1,TRUE,27,17,11882,0,8,FALSE,0
"10005",0,0,FALSE,TRUE,TRUE,3,None,48,FALSE,18320,6,Van,FALSE,0,0,FALSE,0,TRUE,53,11,115204,326329,15,FALSE,0
"10006",0,0,FALSE,TRUE,TRUE,3,Manager,13,FALSE,32660,7,Panel Truck,FALSE,0,0,FALSE,0,TRUE,54,12,71316,266967,17,FALSE,0
"10007",0,0,FALSE,TRUE,TRUE,2,Manager,13,FALSE,22330,7,Van,FALSE,0,0,FALSE,2,TRUE,54,15,74208,277531,10,FALSE,0
"10008",0,2,FALSE,TRUE,TRUE,2,Blue Collar,32,FALSE,14430,10,Minivan,TRUE,0,0,FALSE,0,TRUE,40,8,76036,209793,9,FALSE,0
"10009",0,0,FALSE,TRUE,TRUE,2,Professional,32,TRUE,17440,1,Van,FALSE,0,0,FALSE,0,TRUE,58,11,101448,329765,12,FALSE,1.12409143538095e-13
"10010",0,0,FALSE,TRUE,FALSE,1,Clerical,25,TRUE,7920,7,Sports Car,FALSE,0,0,FALSE,3,TRUE,41,11,39066,139900,1,FALSE,0
"10011",0,4,TRUE,FALSE,FALSE,0,Blue Collar,35,FALSE,20460,6,SUV,FALSE,0,0,FALSE,0,FALSE,37,5,79846,0,1,FALSE,0
"10012",0,0,FALSE,TRUE,FALSE,3,Professional,47,TRUE,11640,1,SUV,FALSE,3731,1,FALSE,5,TRUE,45,10,93996,316275,13,FALSE,0
"10013",0,0,FALSE,FALSE,TRUE,4,Professional,36,TRUE,1500,1,Minivan,TRUE,0,0,FALSE,0,TRUE,45,10,49675,181340,12,FALSE,0
"10014",0,0,FALSE,TRUE,TRUE,0,Blue Collar,15,FALSE,27630,1,Panel Truck,FALSE,0,0,FALSE,2,TRUE,50,11,53567,225043,8,FALSE,0
"10015",2,2,FALSE,TRUE,FALSE,2,Professional,21,TRUE,19900,11,Minivan,FALSE,0,0,FALSE,0,FALSE,37,7,125309,348479,8,FALSE,0
"10016",0,3,FALSE,TRUE,FALSE,3,Manager,17,TRUE,27530,10,Minivan,FALSE,0,0,FALSE,2,TRUE,43,14,132449,354193,14,FALSE,0
"10017",0,2,FALSE,TRUE,FALSE,1,Clerical,35,TRUE,10910,4,SUV,FALSE,0,0,FALSE,2,TRUE,44,13,44200,160351,1,FALSE,0
"10018",0,0,FALSE,FALSE,TRUE,3,Lawyer,19,TRUE,14890,13,Minivan,TRUE,0,0,FALSE,0,TRUE,46,5,133912,0,14,FALSE,0
"10019",0,0,FALSE,FALSE,FALSE,3,Lawyer,27,TRUE,25900,3,Minivan,FALSE,5994,2,FALSE,6,TRUE,45,15,128801,0,17,FALSE,0
"10020",0,0,FALSE,TRUE,FALSE,4,Doctor,43,TRUE,11900,8,Pickup,FALSE,0,0,TRUE,1,TRUE,50,9,139452,364308,19,FALSE,0
"10021",2,3,FALSE,TRUE,FALSE,1,Clerical,43,TRUE,8260,4,Minivan,FALSE,0,0,FALSE,0,FALSE,58,15,41781,195766,1,FALSE,2.04376709172135e-11
"10022",0,0,FALSE,FALSE,TRUE,3,None,59,TRUE,13020,9,Minivan,FALSE,7102,3,FALSE,4,TRUE,45,10,48344,0,10,FALSE,0
"10023",0,0,FALSE,TRUE,FALSE,3,Home Maker,44,TRUE,7750,10,SUV,FALSE,0,0,FALSE,0,FALSE,46,12,16468,100941,11,FALSE,0
"10024",0,0,FALSE,TRUE,FALSE,4,Doctor,38,TRUE,14590,4,Sports Car,FALSE,7465,1,FALSE,0,TRUE,42,12,64019,249488,13,FALSE,0
